date,river-level
01/19/2013,-0.7670833333
01/20/2013,-0.7814736842
01/21/2013,-0.9158947368
01/23/2013,-1.1259375
01/24/2013,-1.1919791667
01/25/2013,-1.1893684211
01/26/2013,-1.1827083333
01/27/2013,-1.1888541667
01/28/2013,-1.2247368421
01/29/2013,-1.2347916667
01/30/2013,0.0063157895
01/31/2013,1.9960416667
02/01/2013,3.3695789474
02/02/2013,3.7390526316
02/03/2013,3.1284375
02/04/2013,1.959375
02/05/2013,0.8303157895
02/06/2013,0.2525263158
02/07/2013,-0.0203125
02/08/2013,-0.2496842105
02/09/2013,-0.3853125
02/10/2013,0.1645263158
02/11/2013,0.4228125
02/12/2013,0.1876842105
02/13/2013,0.2754255319
02/14/2013,1.0361458333
02/15/2013,1.1815789474
02/16/2013,0.8190526316
02/17/2013,0.678125
02/18/2013,0.6005263158
02/19/2013,0.3375
02/20/2013,0.1753684211
02/21/2013,-0.0241052632
02/22/2013,0.2817708333
02/23/2013,0.9887368421
02/24/2013,0.6024210526
02/25/2013,-0.0029545455
02/26/2013,0.1349473684
02/27/2013,1.6892631579
02/28/2013,2.81625
03/01/2013,3.1579166667
03/02/2013,3.1936458333
03/03/2013,2.5854736842
03/04/2013,1.6185416667
03/05/2013,1.4177083333
03/07/2013,2.798
03/08/2013,3.9765625
03/09/2013,4.3406315789
03/10/2013,6.832826087
03/11/2013,14.5961458333
03/12/2013,17.7756842105
03/13/2013,16.4922916667
03/14/2013,14.1395833333
03/15/2013,11.9581052632
03/16/2013,10.1401041667
03/17/2013,8.0988297872
03/18/2013,7.4433333333
03/20/2013,8.4814736842
03/21/2013,8.0967708333
03/22/2013,7.8901052632
03/23/2013,7.0015625
03/24/2013,6.2236458333
03/25/2013,4.6948421053
03/26/2013,4.3486315789
03/27/2013,4.9226315789
03/28/2013,6.0721875
03/29/2013,7.1011702128
03/30/2013,6.6838541667
04/01/2013,5.539787234
04/02/2013,5.539375
04/03/2013,6.4817894737
04/04/2013,7.2185263158
04/05/2013,6.9215789474
04/06/2013,6.7573684211
04/07/2013,6.4773958333
04/08/2013,6.256
04/09/2013,6.4563541667
04/10/2013,7.4121052632
04/11/2013,11.5503125
04/12/2013,14.9338541667
04/13/2013,16.0230208333
04/14/2013,14.2335789474
04/15/2013,12.1945833333
04/16/2013,13.0778947368
04/17/2013,14.47625
04/18/2013,14.189375
04/19/2013,20.2590625
04/20/2013,21.5936458333
04/21/2013,20.9974736842
04/22/2013,20.6628125
04/23/2013,19.7285263158
04/24/2013,18.9891666667
04/25/2013,17.1514893617
04/26/2013,14.6223958333
04/27/2013,12.564
04/28/2013,12.5348421053
04/29/2013,12.8678125
04/30/2013,12.4089473684
05/01/2013,11.8529473684
05/02/2013,10.7270526316
05/03/2013,10.5048421053
05/04/2013,11.6696842105
05/05/2013,10.4958333333
05/06/2013,12.0140625
05/07/2013,14.3832258065
05/08/2013,13.8809473684
05/09/2013,12.3732291667
05/10/2013,11.2150526316
05/11/2013,10.673125
05/12/2013,10.3014583333
05/13/2013,9.6887368421
05/14/2013,9.3487368421
05/15/2013,9.2528421053
05/16/2013,9.3275
05/17/2013,8.7821052632
05/18/2013,8.0965263158
05/19/2013,7.6014583333
05/21/2013,9.8709574468
05/22/2013,11.2347916667
05/23/2013,11.3077894737
05/24/2013,9.988125
05/25/2013,8.8395789474
05/26/2013,7.5482291667
05/27/2013,7.3232631579
05/28/2013,10.8467708333
05/29/2013,14.2392631579
05/30/2013,16.410625
05/31/2013,20.7753125
06/01/2013,27.286875
06/02/2013,28.8215957447
06/03/2013,28.2791666667
06/04/2013,27.3754736842
06/05/2013,25.4255789474
06/06/2013,22.2584210526
06/07/2013,18.8557894737
06/08/2013,16.468
06/09/2013,14.6621875
06/10/2013,13.9959574468
06/11/2013,13.2072916667
06/12/2013,12.8035789474
06/13/2013,13.2977894737
06/14/2013,13.2352631579
06/15/2013,12.5578125
06/16/2013,12.075
06/17/2013,13.1836842105
06/18/2013,15.1580208333
06/19/2013,15.619673913
06/20/2013,15.1741052632
06/21/2013,13.55
06/22/2013,12.49
06/23/2013,11.6526041667
06/24/2013,11.1384210526
06/25/2013,11.16375
06/26/2013,10.5410526316
06/27/2013,9.8722105263
06/28/2013,9.691875
06/30/2013,9.8266666667
07/01/2013,9.4984210526
07/02/2013,9.6195789474
07/03/2013,9.320625
07/04/2013,8.5041666667
07/05/2013,7.7755208333
07/06/2013,7.0090526316
07/07/2013,5.8616666667
07/08/2013,5.2297916667
07/09/2013,4.7989473684
07/10/2013,5.4966666667
07/11/2013,6.2207291667
07/12/2013,5.7196875
07/13/2013,4.4130208333
07/14/2013,3.7398958333
07/15/2013,3.5192631579
07/16/2013,3.445
07/17/2013,3.2392708333
07/18/2013,3.1358947368
07/19/2013,3.0376041667
07/20/2013,2.9222105263
07/21/2013,3.2095789474
07/22/2013,3.1379166667
07/23/2013,2.7323863636
07/24/2013,2.6748421053
07/25/2013,2.9960416667
07/26/2013,2.6477083333
07/27/2013,2.3921875
07/28/2013,2.2728421053
07/29/2013,2.2417708333
08/01/2013,2.2409473684
08/02/2013,2.3186458333
08/03/2013,2.6387368421
08/04/2013,3.2603157895
08/05/2013,3.7926041667
08/06/2013,4.8777894737
08/07/2013,8.7367708333
08/08/2013,15.135
08/09/2013,18.6596875
08/10/2013,18.9966315789
08/11/2013,17.1088541667
08/12/2013,14.8621875
08/13/2013,13.444
08/14/2013,12.4419791667
08/15/2013,9.803125
08/16/2013,7.6052631579
08/17/2013,7.5109375
08/18/2013,7.5202083333
08/19/2013,7.1164210526
08/20/2013,6.9689583333
08/21/2013,6.9853684211
08/22/2013,7.3464210526
08/23/2013,7.5005208333
08/24/2013,7.5985263158
08/26/2013,5.7701052632
08/27/2013,4.8636458333
08/28/2013,3.9038947368
08/29/2013,3.0445833333
08/30/2013,3.8549473684
08/31/2013,3.8936842105
09/01/2013,3.9639583333
09/02/2013,3.3575789474
09/03/2013,2.8388541667
09/04/2013,2.5251578947
09/05/2013,2.4475
09/06/2013,2.5309375
09/07/2013,2.5797894737
09/08/2013,2.6861052632
09/09/2013,2.8163157895
09/10/2013,2.7148421053
09/11/2013,2.9790625
09/12/2013,4.0689473684
09/13/2013,4.4775789474
09/14/2013,4.14375
09/15/2013,3.0773684211
09/16/2013,2.4234375
09/17/2013,2.2976041667
09/18/2013,2.3708333333
09/19/2013,2.3708333333
09/20/2013,2.3777894737
09/21/2013,2.5135416667
09/22/2013,2.6692708333
09/23/2013,2.9531578947
09/24/2013,3.3246875
09/25/2013,2.9629166667
09/26/2013,2.5684210526
09/27/2013,2.3547916667
09/28/2013,2.1584210526
09/29/2013,1.98125
09/30/2013,1.8745263158
10/01/2013,1.7704210526
10/02/2013,1.7112631579
10/03/2013,1.701875
10/04/2013,2.0807291667
10/05/2013,2.2628125
10/06/2013,2.6558333333
10/07/2013,2.4886315789
10/08/2013,1.9889583333
10/09/2013,2.1967368421
10/10/2013,2.8063541667
10/11/2013,3.6052083333
10/12/2013,3.760625
10/13/2013,3.368125
10/14/2013,2.7883333333
10/15/2013,2.2933684211
10/16/2013,2.0188541667
10/17/2013,1.9137894737
10/18/2013,1.9674736842
10/19/2013,2.0401041667
10/20/2013,2.379375
10/21/2013,2.85375
10/22/2013,3.0116842105
10/23/2013,3.3017708333
10/24/2013,3.2641052632
10/25/2013,2.7545263158
10/26/2013,2.4165263158
10/27/2013,2.343125
10/28/2013,2.1525
10/29/2013,2.0902105263
10/30/2013,2.1309473684
10/31/2013,2.275
11/01/2013,2.4860416667
11/02/2013,2.93625
11/03/2013,3.6503030303
11/04/2013,4.3889473684
11/05/2013,4.084
11/06/2013,3.7787234043
11/07/2013,4.52125
11/08/2013,4.8150526316
11/09/2013,5.11625
11/10/2013,5.0294736842
11/11/2013,3.9011458333
11/12/2013,3.3126041667
11/13/2013,3.3969791667
11/14/2013,4.4750537634
11/15/2013,4.715
11/16/2013,3.7997894737
11/17/2013,2.9872631579
11/18/2013,2.6055789474
11/19/2013,2.3459375
11/20/2013,2.2676041667
11/21/2013,2.3953684211
11/22/2013,2.919375
11/23/2013,2.8017894737
11/24/2013,2.629375
11/25/2013,2.8825263158
11/26/2013,3.0953684211
11/27/2013,2.8312631579
11/28/2013,2.9995833333
11/29/2013,3.360625
11/30/2013,2.9673958333
12/01/2013,2.3373684211
12/02/2013,2.0632291667
12/03/2013,1.7010638298
12/04/2013,1.2697894737
12/05/2013,1.0138947368
12/06/2013,1.0948421053
12/07/2013,0.7507368421
12/08/2013,0.4072631579
12/09/2013,0.6209473684
12/10/2013,0.6436458333
12/11/2013,0.3828125
12/12/2013,0.5458333333
12/13/2013,0.484
12/14/2013,0.826875
12/15/2013,0.6054166667
12/16/2013,0.1652083333
12/17/2013,-0.1082291667
12/18/2013,-0.1478947368
12/19/2013,0.0341666667
12/20/2013,0.266875
12/21/2013,0.4409375
12/22/2013,0.53375
12/23/2013,0.5713684211
12/24/2013,0.6801041667
12/25/2013,1.225625
12/26/2013,1.5408421053
12/27/2013,0.9971578947
12/28/2013,0.5817894737
12/29/2013,0.4621875
12/31/2013,-0.1309473684
01/01/2014,0.2095833333
01/02/2014,-0.0733684211
01/03/2014,-0.2464210526
01/04/2014,-0.2916842105
01/05/2014,-0.1786458333
01/09/2014,2.7510526316
01/10/2014,1.5895833333
01/11/2014,0.670625
01/12/2014,0.0030526316
01/13/2014,0.218125
01/14/2014,0.6737894737
01/15/2014,1.1137894737
01/16/2014,0.8305208333
01/17/2014,0.4822105263
01/18/2014,0.2360416667
01/19/2014,0.3549473684
01/20/2014,0.4647916667
01/21/2014,0.1315789474
01/22/2014,-0.0428421053
01/23/2014,1.8029473684
01/24/2014,3.4171875
01/25/2014,3.4708333333
01/26/2014,1.7316842105
01/27/2014,0.1537894737
01/28/2014,-0.2561052632
01/29/2014,1.6269791667
01/30/2014,3.4055208333
01/31/2014,2.3785263158
02/01/2014,0.6483333333
02/02/2014,-0.2555789474
02/19/2014,-0.5435789474
02/20/2014,0.1676041667
02/21/2014,0.8666315789
02/22/2014,2.5788541667
02/23/2014,6.5658333333
02/24/2014,6.9393684211
02/25/2014,5.7930208333
02/26/2014,4.5666666667
02/27/2014,3.6253125
02/28/2014,2.7752083333
03/01/2014,2.0591666667
03/02/2014,1.6236842105
03/03/2014,1.5306315789
03/04/2014,1.4220833333
03/05/2014,1.1672916667
03/06/2014,1.1803125
03/07/2014,0.7641666667
03/08/2014,0.7342708333
03/09/2014,0.4297802198
03/10/2014,0.1065625
03/11/2014,-0.1080208333
03/12/2014,-0.1724210526
03/13/2014,-0.1153125
03/14/2014,0.1938947368
03/15/2014,0.5690625
03/16/2014,1
03/17/2014,1.3802105263
03/18/2014,1.9816842105
03/19/2014,2.573125
03/20/2014,2.5450526316
03/21/2014,2.2379166667
03/22/2014,2.1564583333
03/23/2014,1.9786315789
03/24/2014,1.6789473684
03/25/2014,1.413125
03/26/2014,1.2005263158
03/27/2014,1.2844210526
03/28/2014,1.8502083333
03/29/2014,1.9136458333
03/30/2014,2.2756842105
03/31/2014,2.5672631579
04/01/2014,2.7726041667
04/02/2014,3.268
04/03/2014,8.6015625
04/04/2014,17.4924210526
04/05/2014,14.933125
04/06/2014,11.6171578947
04/07/2014,8.918125
04/08/2014,7.038125
04/09/2014,7.0936842105
04/10/2014,6.7096842105
04/11/2014,5.4598958333
04/12/2014,4.6017894737
04/13/2014,4.0693684211
04/14/2014,3.6697560976
04/15/2014,3.647
04/16/2014,4.7082417582
04/17/2014,5.03
04/18/2014,4.6962105263
04/19/2014,4.5124210526
04/20/2014,4.450625
04/21/2014,4.336875
04/22/2014,4.0663541667
04/23/2014,3.7752631579
04/24/2014,3.5294791667
04/25/2014,3.5174736842
04/26/2014,3.4833684211
04/27/2014,3.5377083333
04/28/2014,4.7115789474
04/29/2014,6.2823157895
04/30/2014,6.4223958333
05/01/2014,7.204
05/02/2014,6.8084375
05/03/2014,6.0877894737
05/04/2014,5.6325
05/05/2014,4.8591578947
05/06/2014,4.2851578947
05/07/2014,3.9694791667
05/08/2014,3.6707368421
05/09/2014,3.5532291667
05/10/2014,3.3894791667
05/11/2014,3.3289473684
05/12/2014,4.3738947368
05/13/2014,4.0144210526
05/14/2014,4.2577894737
05/15/2014,4.140625
05/16/2014,5.5558947368
05/17/2014,7.4518947368
05/18/2014,7.7226041667
05/19/2014,6.4864210526
05/20/2014,5.4613684211
05/21/2014,4.8147916667
05/22/2014,4.3983695652
05/23/2014,4.1265625
05/24/2014,3.8671578947
05/25/2014,3.6094736842
05/26/2014,3.5576041667
05/27/2014,3.7108333333
05/28/2014,4.4702105263
05/29/2014,4.1244680851
05/30/2014,3.7931914894
05/31/2014,3.6926086957
06/01/2014,3.7932631579
06/02/2014,4.0757291667
06/03/2014,4.1827368421
06/04/2014,4.2918947368
06/05/2014,4.4344210526
06/06/2014,7.8091666667
06/07/2014,13.8645263158
06/08/2014,16.3189583333
06/09/2014,15.9069473684
06/10/2014,16.5644791667
06/11/2014,17.8516666667
06/12/2014,17.3193617021
06/13/2014,16.3913541667
06/15/2014,14.0930526316
06/16/2014,11.9480208333
06/17/2014,10.7014736842
06/18/2014,11.4627368421
06/19/2014,11.169375
06/20/2014,11.2682105263
06/21/2014,12.0475
06/22/2014,12.1798947368
06/23/2014,11.6725
06/24/2014,12.4082291667
06/25/2014,12.8433333333
06/26/2014,12.9709473684
06/28/2014,12.7235789474
06/29/2014,12.6603125
06/30/2014,12.2630526316
07/01/2014,12.4501052632
07/02/2014,12.6746875
07/03/2014,12.4622916667
07/04/2014,11.6070526316
07/05/2014,11.3931578947
07/06/2014,11.2824210526
07/07/2014,10.6809473684
07/08/2014,11.0144210526
07/09/2014,13.2725531915
07/10/2014,14.650625
07/11/2014,13.218125
07/12/2014,11.2688421053
07/13/2014,9.5770526316
07/14/2014,8.3388541667
07/15/2014,7.6472631579
07/16/2014,7.5488541667
07/17/2014,7.8486458333
07/18/2014,8.0497894737
07/19/2014,7.2689473684
07/20/2014,6.4907368421
07/21/2014,5.9994736842
07/22/2014,5.7407291667
07/23/2014,5.6451578947
07/24/2014,6.4284210526
07/25/2014,6.0896842105
07/26/2014,5.3054166667
07/27/2014,4.8060416667
07/28/2014,4.3472631579
07/29/2014,3.9787368421
07/30/2014,3.7352083333
07/31/2014,3.5742708333
08/01/2014,3.4527083333
08/02/2014,3.3867708333
08/03/2014,3.4044680851
08/04/2014,3.2106315789
08/06/2014,2.8991208791
08/07/2014,3.0484210526
08/08/2014,3.5034375
08/09/2014,5.2686315789
08/10/2014,6.9283333333
08/11/2014,6.8084210526
08/12/2014,5.705
08/13/2014,4.9951578947
08/14/2014,5.3438541667
08/15/2014,5.1809473684
08/16/2014,4.6
08/17/2014,4.186
08/18/2014,5.3263541667
08/19/2014,8.0076842105
08/20/2014,9.2944791667
08/21/2014,9.4769473684
08/22/2014,8.4423157895
08/23/2014,7.2278947368
08/24/2014,6.2488421053
08/25/2014,4.864375
08/26/2014,4.2849473684
08/27/2014,4.2985263158
08/28/2014,5.4257894737
08/29/2014,6.1110416667
08/30/2014,5.5403157895
08/31/2014,5.2008421053
09/01/2014,8.4302105263
09/02/2014,13.4182291667
09/03/2014,14.0006315789
09/04/2014,10.7389583333
09/05/2014,9.4578947368
09/06/2014,10.3742708333
09/07/2014,9.7770526316
09/08/2014,8.0409473684
09/09/2014,7.4276595745
09/10/2014,7.44125
09/11/2014,7.5712631579
09/12/2014,11.9171875
09/13/2014,15.5395789474
09/14/2014,17.2475
09/15/2014,17.1131914894
09/16/2014,16.4160416667
09/17/2014,15.5870526316
09/18/2014,14.0989583333
09/19/2014,12.0879166667
09/20/2014,10.3735416667
09/21/2014,9.3222916667
09/22/2014,8.5983157895
09/23/2014,8.0698947368
09/24/2014,7.7371875
09/25/2014,7.7598947368
09/26/2014,7.8824210526
09/27/2014,7.6206382979
09/28/2014,7.2726041667
09/29/2014,7.0601052632
09/30/2014,6.9107446809
10/01/2014,6.8592631579
10/02/2014,7.3945833333
10/03/2014,14.1625
10/04/2014,16.4139583333
10/05/2014,17.008125
10/06/2014,15.6070526316
10/07/2014,12.7684210526
10/08/2014,10.7055208333
10/09/2014,10.6726315789
10/10/2014,11.8136842105
10/11/2014,13.3469791667
10/12/2014,13.8689473684
10/13/2014,12.4794791667
10/14/2014,12.8552631579
10/15/2014,14.700625
10/16/2014,17.4026041667
10/17/2014,17.1572916667
10/18/2014,15.6175789474
10/19/2014,13.2284210526
10/20/2014,10.9806315789
10/21/2014,10.4325
10/22/2014,10.5438541667
10/23/2014,10.2188297872
10/24/2014,10.02
10/25/2014,9.6815625
10/26/2014,9.0138947368
10/27/2014,8.4205208333
10/28/2014,7.966
10/29/2014,8.0463157895
10/30/2014,7.9920833333
10/31/2014,7.6710526316
11/01/2014,7.5030526316
11/02/2014,7.0369
11/03/2014,6.7426041667
11/04/2014,6.6732291667
11/05/2014,6.6523157895
11/06/2014,6.5322340426
11/07/2014,6.4375
11/08/2014,6.8586458333
11/09/2014,6.6092708333
11/10/2014,6.1985263158
11/11/2014,6.0988421053
11/12/2014,5.9996875
11/13/2014,5.9185416667
11/14/2014,5.8990526316
11/15/2014,5.7758947368
11/16/2014,5.3861458333
11/17/2014,5.068
11/18/2014,4.852
11/19/2014,4.7003191489
11/20/2014,4.5363157895
11/21/2014,4.5530208333
11/22/2014,4.4109473684
11/23/2014,4.2370833333
11/24/2014,4.9645744681
11/25/2014,5.0111702128
11/26/2014,4.716
11/27/2014,4.8484946237
11/28/2014,5.1007608696
11/29/2014,5.11375
11/30/2014,4.9760638298
12/01/2014,4.8267777778
12/02/2014,4.6655319149
12/03/2014,4.6131578947
12/04/2014,4.7135416667
12/05/2014,4.9744210526
12/06/2014,7.0304166667
12/07/2014,7.7087234043
12/08/2014,6.5715957447
12/09/2014,5.8855434783
12/10/2014,5.2516842105
12/11/2014,5.4229032258
12/12/2014,5.4312631579
12/13/2014,5.0135789474
12/14/2014,4.1790625
12/15/2014,3.6906315789
12/16/2014,3.3675789474
12/17/2014,3.1641489362
12/18/2014,3.6642696629
12/19/2014,4.3538888889
12/20/2014,4.5238709677
12/21/2014,4.392688172
12/22/2014,3.8349473684
12/23/2014,3.9271875
12/24/2014,5.1490322581
12/25/2014,4.7242857143
12/26/2014,4.3732631579
12/27/2014,3.8379166667
12/28/2014,3.5807526882
12/29/2014,3.5314444444
12/30/2014,3.4393478261
12/31/2014,3.5168421053
01/01/2015,4.0873404255
01/02/2015,4.0858510638
01/03/2015,3.7624731183
01/04/2015,3.2672340426
01/05/2015,2.6021052632
01/06/2015,2.0727368421
01/07/2015,2.5124210526
01/08/2015,2.6324210526
01/09/2015,3.3156578947
01/10/2015,3.7238947368
01/11/2015,3.1002105263
01/12/2015,1.928125
01/13/2015,1.3121917808
01/14/2015,1.8856410256
01/15/2015,2.5129166667
01/16/2015,2.0351041667
01/17/2015,1.4595744681
01/18/2015,1.3231182796
01/19/2015,1.3155
01/20/2015,1.2727777778
01/21/2015,1.3051578947
01/22/2015,1.3585263158
01/23/2015,1.4579166667
01/24/2015,1.5593684211
01/25/2015,1.7033684211
01/26/2015,1.7647916667
01/27/2015,1.8626041667
01/28/2015,2.0573958333
01/29/2015,2.2381052632
01/30/2015,2.2498947368
01/31/2015,2.1565263158
02/01/2015,2.4330526316
02/02/2015,3.0443157895
02/03/2015,3.9692391304
02/04/2015,5.4487368421
02/05/2015,5.6026315789
02/06/2015,5.1084210526
02/07/2015,4.8172631579
02/08/2015,3.7904166667
02/09/2015,2.6586315789
02/10/2015,2.2621052632
02/11/2015,3.5151041667
02/12/2015,4.7958947368
02/13/2015,4.9631578947
02/15/2015,5.4093684211
02/16/2015,4.8856382979
02/17/2015,4.0428421053
02/18/2015,3.7807368421
02/19/2015,3.9733684211
02/20/2015,4.4290526316
02/21/2015,4.8878947368
02/22/2015,3.7560416667
02/23/2015,2.8661052632
02/24/2015,2.6551578947
02/25/2015,3.2605263158
02/26/2015,3.2757894737
02/27/2015,2.9523157895
02/28/2015,3.5787368421
03/02/2015,3.0645263158
03/03/2015,2.5145263158
03/04/2015,2.1653125
03/05/2015,2.028
03/06/2015,2.1055789474
03/07/2015,1.9857894737
03/08/2015,1.7525
03/09/2015,1.7366315789
03/10/2015,1.9601052632
03/11/2015,2.2784210526
03/12/2015,2.6191666667
03/13/2015,2.8718947368
03/14/2015,3.3244210526
03/15/2015,3.821875
03/16/2015,4.0844210526
03/17/2015,4.5262105263
03/18/2015,4.3523958333
03/19/2015,4.2047368421
03/21/2015,3.75
03/22/2015,4.0241052632
03/23/2015,4.1443157895
03/24/2015,3.7636263736
03/25/2015,3.5785416667
03/26/2015,4.7571276596
03/27/2015,6.5860416667
03/28/2015,7.1058947368
03/29/2015,7.1701052632
03/30/2015,6.7029166667
03/31/2015,6.2030851064
04/01/2015,5.8197916667
04/02/2015,5.3345263158
04/03/2015,6.802
04/04/2015,9.2170526316
04/05/2015,7.9536842105
04/06/2015,7.3666315789
04/07/2015,8.3786458333
04/08/2015,9.7836842105
04/09/2015,10.4087368421
04/10/2015,9.4411458333
04/11/2015,8.2725
04/12/2015,6.7745263158
04/13/2015,5.7409473684
04/14/2015,5.2248421053
04/15/2015,5.84
04/16/2015,7.4237894737
04/17/2015,7.1537894737
04/18/2015,6.1076842105
04/19/2015,5.7494791667
04/20/2015,5.8517894737
04/21/2015,6.1328421053
04/22/2015,6.3421875
04/23/2015,6.8708421053
04/24/2015,7.3195789474
04/25/2015,7.4433333333
04/26/2015,6.9508421053
04/27/2015,6.1523157895
04/28/2015,5.8293684211
04/29/2015,6.0755208333
04/30/2015,5.6465263158
05/01/2015,5.3265263158
05/02/2015,4.8038541667
05/03/2015,4.4266315789
05/04/2015,4.1676842105
05/05/2015,4.0380851064
05/06/2015,3.9031578947
05/07/2015,3.733125
05/08/2015,4.1634736842
05/09/2015,6.8332631579
05/10/2015,7.9229166667
05/11/2015,8.4830526316
05/12/2015,10.7807368421
05/13/2015,10.2985416667
05/14/2015,10.1636144578
05/15/2015,10.2467368421
05/16/2015,11.0109375
05/17/2015,11.714375
05/18/2015,13.3381111111
05/19/2015,18.1636458333
05/20/2015,20.1775789474
05/21/2015,19.8163157895
05/22/2015,18.9783333333
05/23/2015,17.8438709677
05/24/2015,16.2387368421
05/25/2015,15.7969473684
05/26/2015,17.7354166667
05/27/2015,19.4303157895
05/28/2015,19.3883157895
05/29/2015,19.9821276596
05/30/2015,20.7414736842
05/31/2015,21.3462105263
06/01/2015,19.8472631579
06/02/2015,18.2979166667
06/03/2015,16.9222105263
06/04/2015,15.9012631579
06/05/2015,16.6970526316
06/06/2015,19.7795833333
06/07/2015,21.7805319149
06/08/2015,23.0697894737
06/09/2015,24.0872631579
06/10/2015,23.442
06/11/2015,20.5746315789
06/12/2015,17.7058947368
06/13/2015,16.5052631579
06/14/2015,18.9532631579
06/15/2015,21.9937894737
06/16/2015,23.4498947368
06/17/2015,24.7711578947
06/18/2015,25.5516666667
06/19/2015,26.2375
06/20/2015,25.7435789474
06/21/2015,22.85
06/22/2015,21.2753684211
06/23/2015,21.9304210526
06/24/2015,22.3904301075
06/25/2015,21.6219354839
06/26/2015,20.09375
06/27/2015,21.9950526316
06/28/2015,23.056
06/29/2015,23.4048421053
06/30/2015,22.5606315789
07/01/2015,20.3662105263
07/02/2015,20.6108421053
07/03/2015,22.8637234043
07/04/2015,23.2682608696
07/05/2015,22.0738947368
07/06/2015,19.922
07/07/2015,18.3337894737
07/08/2015,18.3370212766
07/09/2015,22.9010416667
07/10/2015,25.2801052632
07/11/2015,23.5177894737
07/12/2015,20.5765591398
07/13/2015,19.5212631579
07/14/2015,20.1621276596
07/15/2015,19.6792222222
07/16/2015,17.850212766
07/17/2015,15.8889473684
07/18/2015,15.1084042553
07/19/2015,16.6484210526
07/20/2015,19.6609473684
07/21/2015,20.8469148936
07/22/2015,20.7923157895
07/23/2015,20.0635789474
07/24/2015,18.4089473684
07/25/2015,16.204
07/26/2015,14.9673404255
07/27/2015,15.3832631579
07/28/2015,14.8478947368
07/29/2015,15.3731578947
07/30/2015,15.6378947368
07/31/2015,15.5856842105
08/01/2015,16.2961052632
08/02/2015,17.1406315789
08/03/2015,16.8236842105
08/04/2015,15.8243157895
08/05/2015,14.3878947368
08/06/2015,13.4486458333
08/07/2015,12.9857291667
08/08/2015,12.3759375
08/09/2015,11.3163541667
08/10/2015,10.1193684211
08/11/2015,9.8070526316
08/12/2015,11.61
08/13/2015,13.0187368421
08/14/2015,12.1655789474
08/15/2015,10.0386315789
08/16/2015,8.8611578947
08/17/2015,7.7366315789
08/18/2015,7.3046315789
08/19/2015,7.7766315789
08/20/2015,7.4555789474
08/21/2015,7.0047368421
08/22/2015,7.6736458333
08/23/2015,9.2107446809
08/24/2015,9.6297894737
08/25/2015,8.8535789474
08/26/2015,7.5742105263
08/27/2015,6.702
08/28/2015,6.3658947368
08/29/2015,6.3438947368
08/30/2015,6.2946315789
08/31/2015,6.1691578947
09/01/2015,5.6144210526
09/02/2015,5.7423157895
09/03/2015,6.5389473684
09/04/2015,6.9936842105
09/05/2015,7.1148421053
09/06/2015,6.7291578947
09/07/2015,5.9571578947
09/08/2015,5.5014736842
09/09/2015,5.6966315789
09/10/2015,6.6135416667
09/11/2015,8.1707368421
09/12/2015,9.3289473684
09/13/2015,10.2846315789
09/14/2015,9.3515625
09/15/2015,7.6753684211
09/16/2015,6.4837894737
09/17/2015,5.7129787234
09/18/2015,5.6806315789
09/19/2015,5.6906315789
09/20/2015,5.4495789474
09/21/2015,4.8804166667
09/22/2015,4.6789473684
09/23/2015,4.8582105263
09/24/2015,5.104
09/25/2015,5.194375
09/26/2015,4.8708421053
09/27/2015,4.6681052632
09/28/2015,5.7436842105
09/29/2015,8.3686315789
09/30/2015,9.0383333333
10/01/2015,8.0718947368
10/02/2015,6.7977894737
10/03/2015,6.0229166667
10/04/2015,5.6403157895
10/06/2015,5.9064210526
10/07/2015,5.478125
10/08/2015,5.0386315789
10/09/2015,4.8162105263
10/10/2015,4.7341666667
10/11/2015,4.6757894737
10/13/2015,4.2790526316
10/14/2015,4.1489583333
10/15/2015,4.08
10/16/2015,3.9992631579
10/17/2015,3.9682105263
10/18/2015,3.9833684211
10/19/2015,3.8594680851
10/20/2015,3.7978125
10/21/2015,3.7743157895
10/22/2015,3.7098947368
10/23/2015,3.6984375
10/24/2015,3.7844210526
10/25/2015,3.6282105263
10/26/2015,3.5822916667
10/27/2015,3.6622105263
10/28/2015,3.7140625
10/29/2015,3.6581052632
10/30/2015,3.7877894737
10/31/2015,3.8395833333
11/01/2015,3.9503030303
11/02/2015,3.9563157895
11/03/2015,4.1867368421
11/04/2015,5.0013541667
11/05/2015,4.4974736842
11/06/2015,4.1803157895
11/07/2015,3.9926041667
11/08/2015,3.8554255319
11/09/2015,3.7591666667
11/10/2015,3.7363157895
11/11/2015,3.7553684211
11/12/2015,3.7016842105
11/13/2015,3.6696842105
11/14/2015,3.7023404255
11/15/2015,3.7314583333
11/16/2015,3.8904166667
11/18/2015,12.9751578947
11/19/2015,14.0333684211
11/20/2015,13.1556382979
11/21/2015,12.0592708333
11/22/2015,10.5446808511
11/23/2015,9.1638947368
11/24/2015,8.8095833333
11/25/2015,8.3418947368
11/26/2015,7.7929473684
11/27/2015,8.2921875
11/28/2015,13.886
11/29/2015,17.7085263158
11/30/2015,17.4157894737
12/01/2015,17.2356842105
12/02/2015,17.2765625
12/03/2015,16.5813684211
12/04/2015,15.8238947368
12/05/2015,14.5330526316
12/06/2015,12.0122916667
12/07/2015,9.8708421053
12/08/2015,9.6161052632
12/09/2015,10.0110416667
12/10/2015,9.5791578947
12/11/2015,8.9050526316
12/12/2015,8.3516666667
12/13/2015,7.8935789474
